MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Lot Shape,Land Contour,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,Gr Liv Area,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Pool Area,Misc Val,Mo Sold,Yr Sold,Sale Type,SalePrice,Total Bath,Total Porch SF
60,RL,78.0,10530,Pave,Reg,Lvl,NWAmes,Norm,Norm,1Fam,2Story,7,6,1993,1993,Gable,CompShg,MetalSd,MetalSd,BrkFace,194.0,Gd,TA,PConc,Gd,TA,No,1148.0,GasA,Ex,Y,SBrkr,2075,3,1,Gd,8,Typ,1,Attchd,1993.0,Unf,2.0,473.0,TA,TA,Y,235,0,0,8,2007,WD ,255000,3.5,86
20,RL,50.0,14859,Pave,IR1,HLS,Gilbert,Norm,Norm,1Fam,1Story,7,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,27.0,Gd,TA,PConc,Gd,TA,No,1670.0,GasA,Ex,Y,SBrkr,1670,3,1,Gd,7,Typ,1,Attchd,2006.0,RFn,3.0,690.0,TA,TA,Y,144,0,0,8,2006,New,240000,2.0,60
20,RL,93.0,10481,Pave,IR1,Lvl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2006,2007,Hip,CompShg,CemntBd,CmentBd,None,0.0,Gd,TA,PConc,Gd,TA,Av,2140.0,GasA,Ex,Y,SBrkr,2140,3,1,Gd,8,Typ,0,Attchd,2006.0,Fin,3.0,894.0,TA,TA,Y,136,0,0,6,2007,New,360000,2.5,32
80,RL,85.0,9350,Pave,Reg,Lvl,NAmes,Norm,Norm,1Fam,SLvl,5,8,1965,1999,Gable,CompShg,BrkFace,BrkFace,None,0.0,TA,Gd,PConc,TA,TA,Gd,1219.0,GasA,Gd,Y,SBrkr,1265,3,1,Gd,6,Typ,1,Attchd,1965.0,RFn,2.0,502.0,TA,TA,Y,0,0,0,10,2008,WD ,179900,2.5,188
50,RL,138.0,18030,Pave,IR1,Bnk,ClearCr,Norm,Norm,1Fam,1.5Fin,5,6,1946,1994,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,1598.0,GasA,TA,Y,SBrkr,3086,3,1,Ex,12,Maj1,1,NA,0,NA,0.0,0.0,NA,NA,Y,122,0,0,3,2007,WD ,200500,3.0,0
50,RM,50.0,5925,Pave,Reg,Lvl,OldTown,Norm,Norm,1Fam,1.5Fin,3,6,1910,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,BrkTil,TA,TA,No,600.0,Grav,Fa,N,SBrkr,968,2,1,TA,6,Typ,0,NA,0,NA,0.0,0.0,NA,NA,Y,0,0,0,5,2009,WD ,37900,1.0,0
20,RL,61.0,6718,Pave,IR1,Lvl,Timber,Norm,Norm,1Fam,1Story,8,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,86.0,Gd,TA,PConc,Ex,TA,Mn,1267.0,GasA,Ex,Y,SBrkr,1312,2,1,Gd,5,Typ,0,Attchd,2001.0,Unf,2.0,471.0,TA,TA,Y,256,0,0,1,2007,WD ,180500,2.0,28
90,RL,75.1,11855,Pave,Reg,Lvl,SawyerW,Norm,Norm,Duplex,2Story,7,5,2000,2000,Hip,CompShg,VinylSd,VinylSd,BrkFace,23.0,TA,TA,PConc,Ex,TA,No,1168.0,GasA,Ex,Y,SBrkr,2787,6,2,TA,8,Typ,2,BuiltIn,2000.0,Fin,4.0,820.0,TA,TA,Y,312,0,0,10,2009,WD ,269500,7.0,0
60,RL,76.5,12394,Pave,IR1,Lvl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Gd,847.0,GasA,Ex,Y,SBrkr,1733,3,1,Gd,7,Typ,1,BuiltIn,2003.0,Fin,2.0,433.0,TA,TA,Y,100,0,0,10,2007,WD ,225000,2.5,48
50,RM,50.0,7000,Pave,Reg,Lvl,IDOTRR,Norm,Norm,1Fam,1.5Fin,6,7,1940,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,720.0,GasA,Gd,Y,FuseA,1215,3,1,Gd,6,Typ,0,Detchd,1965.0,Fin,2.0,720.0,TA,TA,Y,0,0,0,5,2007,WD ,141000,1.0,30
20,RL,87.0,10367,Pave,IR1,Lvl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2008,2008,Hip,CompShg,VinylSd,VinylSd,Stone,284.0,Ex,TA,PConc,Ex,TA,Mn,1739.0,GasA,Ex,Y,SBrkr,1743,3,1,Ex,8,Typ,1,Attchd,2008.0,RFn,3.0,927.0,TA,TA,Y,168,0,0,6,2009,ConLI,335000,3.0,45
20,RL,38.0,15240,Pave,IR1,Lvl,CollgCr,Norm,Norm,1Fam,1Story,5,8,1977,2004,Gable,CompShg,CemntBd,CmentBd,None,0.0,Gd,Gd,CBlock,Gd,TA,No,1026.0,GasA,Ex,Y,SBrkr,1026,3,1,TA,5,Typ,0,Attchd,1977.0,Unf,1.0,308.0,TA,TA,Y,316,0,0,6,2010,WD ,150000,2.5,85
20,RL,68.0,50271,Pave,IR1,Low,Veenker,Norm,Norm,1Fam,1Story,9,5,1981,1987,Gable,WdShngl,WdShing,Wd Shng,None,0.0,Gd,TA,CBlock,Ex,TA,Gd,1842.0,GasA,Gd,Y,SBrkr,1842,0,1,Gd,5,Typ,1,Attchd,1981.0,Fin,3.0,894.0,TA,TA,Y,857,0,0,11,2006,WD ,385000,2.5,72
60,RL,85.0,13600,Pave,Reg,Lvl,NAmes,Norm,Norm,1Fam,2Story,7,6,1965,1990,Gable,CompShg,HdBoard,HdBoard,BrkFace,176.0,TA,TA,CBlock,TA,TA,No,768.0,GasA,TA,Y,SBrkr,1986,3,1,TA,7,Typ,3,Attchd,1965.0,Unf,2.0,486.0,TA,TA,Y,0,0,0,10,2009,WD ,205000,2.5,231
20,RL,64.0,6762,Pave,Reg,Lvl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,24.0,Gd,TA,PConc,Gd,TA,Av,1187.0,GasA,Ex,Y,SBrkr,1208,2,1,Gd,6,Typ,0,Attchd,2006.0,RFn,2.0,632.0,TA,TA,Y,105,0,0,2,2010,WD ,206000,3.0,61
20,RL,63.0,8500,Pave,Reg,Lvl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,106.0,Gd,TA,PConc,Gd,TA,Av,1422.0,GasA,Ex,Y,SBrkr,1422,3,1,Gd,7,Typ,0,Attchd,2004.0,RFn,2.0,626.0,TA,TA,Y,192,0,0,11,2007,WD ,179600,2.0,60
20,RL,67.0,8877,Pave,Reg,Lvl,Edwards,Norm,Norm,1Fam,1Story,4,5,1951,1951,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,Fa,Fa,No,836.0,GasA,TA,Y,FuseF,1220,2,1,TA,6,Typ,0,Detchd,1951.0,Unf,2.0,396.0,TA,TA,Y,0,0,0,4,2006,COD,102000,1.0,0
20,RL,85.3,15611,Pave,IR1,Lvl,NWAmes,Norm,Norm,1Fam,1Story,5,6,1977,1977,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,Av,1126.0,GasA,TA,Y,SBrkr,1126,3,1,Ex,6,Typ,0,Attchd,1977.0,RFn,2.0,540.0,TA,TA,Y,180,0,0,3,2008,WD ,175000,2.5,0
20,RL,70.0,13300,Pave,Reg,Lvl,NAmes,Norm,Norm,1Fam,1Story,5,5,1956,2001,Hip,CompShg,Wd Sdng,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,1015.0,GasA,Gd,Y,SBrkr,1384,2,1,TA,6,Min1,0,Attchd,2001.0,Unf,2.0,896.0,TA,TA,Y,75,0,400,6,2006,WD ,159000,2.0,323
20,RL,65.0,6500,Pave,Reg,Lvl,Edwards,Norm,Norm,1Fam,1Story,6,6,1976,1976,Hip,CompShg,HdBoard,Plywood,BrkFace,84.0,TA,TA,CBlock,TA,Ex,No,1127.0,GasA,TA,Y,SBrkr,1127,3,1,TA,6,Typ,1,Detchd,1991.0,Unf,2.0,480.0,TA,TA,Y,0,0,0,5,2008,WD ,135000,2.0,138
50,RL,75.0,9525,Pave,Reg,Lvl,Edwards,Norm,Norm,1Fam,1.5Fin,6,4,1954,1972,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,Fa,No,994.0,GasA,Gd,Y,SBrkr,1855,4,1,TA,7,Typ,0,Attchd,1954.0,Unf,1.0,325.0,TA,TA,Y,182,0,0,10,2006,WD ,136900,2.0,0
20,RL,65.0,6993,Pave,Reg,Lvl,Sawyer,Feedr,Norm,1Fam,1Story,5,7,1961,1994,Gable,CompShg,HdBoard,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,912.0,GasA,TA,Y,SBrkr,1236,3,1,TA,6,Typ,1,Attchd,1961.0,Unf,1.0,288.0,TA,TA,Y,0,0,0,6,2006,WD ,135000,1.0,0
60,RL,82.0,9430,Pave,Reg,Lvl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,673.0,Gd,TA,PConc,Gd,TA,Mn,1252.0,GasA,Ex,Y,SBrkr,2365,3,1,Gd,8,Typ,1,Attchd,1999.0,RFn,3.0,856.0,TA,TA,Y,0,0,0,7,2009,WD ,337000,3.5,308
60,RL,72.8,11029,Pave,IR1,Lvl,NWAmes,PosA,Norm,1Fam,2Story,6,7,1968,1984,Gable,CompShg,HdBoard,HdBoard,BrkFace,220.0,TA,TA,CBlock,TA,TA,Mn,1054.0,GasA,TA,Y,SBrkr,2654,4,1,Gd,9,Typ,1,Attchd,1968.0,Unf,2.0,619.0,TA,TA,Y,0,0,0,8,2006,WD ,250000,3.5,287
60,RL,81.8,14311,Pave,IR1,Lvl,NWAmes,Norm,Norm,1Fam,2Story,8,5,1996,1996,Gable,CompShg,VinylSd,VinylSd,BrkFace,402.0,Gd,TA,PConc,Gd,TA,No,1236.0,GasA,Ex,Y,SBrkr,2340,4,1,Gd,9,Typ,1,Attchd,1996.0,RFn,3.0,787.0,TA,TA,Y,192,0,0,6,2008,WD ,306000,3.5,398
90,RL,60.0,10800,Pave,Reg,Lvl,Edwards,Norm,Norm,Duplex,1Story,5,5,1987,1988,Gable,CompShg,Plywood,Plywood,None,0.0,TA,Gd,CBlock,Gd,Gd,Gd,1200.0,GasA,TA,Y,SBrkr,1200,3,1,TA,5,Typ,0,NA,0,NA,0.0,0.0,NA,NA,Y,120,0,0,3,2009,WD ,179000,6.0,0
160,FV,34.0,3604,Pave,Reg,Lvl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,689.0,GasA,Ex,Y,SBrkr,1392,2,1,Gd,5,Typ,0,Detchd,2007.0,Unf,2.0,540.0,TA,TA,Y,0,0,0,2,2008,WD ,146000,2.0,102
50,RM,60.0,10320,Pave,Reg,Lvl,IDOTRR,Norm,Norm,1Fam,1.5Fin,6,5,1915,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,Fa,No,1138.0,GasA,Gd,Y,SBrkr,2180,3,1,TA,7,Typ,1,Detchd,2006.0,Unf,2.0,720.0,TA,TA,N,0,0,0,5,2007,WD ,161000,1.5,170
20,RL,71.6,10603,Pave,IR1,Lvl,NWAmes,Norm,Norm,1Fam,1Story,6,7,1977,2001,Gable,CompShg,Plywood,Plywood,BrkFace,28.0,TA,TA,PConc,TA,TA,Mn,1610.0,GasA,Gd,Y,SBrkr,1610,3,1,Gd,6,Typ,2,Attchd,1977.0,RFn,2.0,480.0,TA,TA,Y,168,0,0,2,2010,WD ,205000,3.0,68
120,RL,42.0,4084,Pave,IR1,Lvl,Timber,Norm,Norm,TwnhsE,1Story,7,6,1986,1986,Gable,CompShg,VinylSd,VinylSd,BrkFace,340.0,Gd,TA,CBlock,Gd,TA,Av,1277.0,GasA,Gd,Y,SBrkr,1501,2,1,Gd,6,Typ,1,Attchd,1986.0,Fin,2.0,512.0,TA,TA,Y,240,0,0,7,2008,WD ,241500,3.0,0
20,RL,61.0,7943,Pave,Reg,Lvl,Sawyer,Feedr,Norm,1Fam,1Story,4,5,1961,1961,Gable,CompShg,VinylSd,VinylSd,BrkCmn,192.0,TA,Fa,CBlock,TA,TA,Mn,1029.0,GasA,Gd,Y,SBrkr,1029,3,1,TA,5,Typ,0,Attchd,1961.0,Unf,1.0,261.0,TA,TA,Y,64,0,0,4,2007,WD ,118500,2.0,39
80,RL,92.0,6930,Pave,IR1,Lvl,ClearCr,Norm,Norm,1Fam,SLvl,5,4,1958,1958,Hip,CompShg,Wd Sdng,ImStucc,BrkFace,120.0,TA,TA,CBlock,TA,TA,Av,1062.0,GasA,Ex,Y,FuseF,1352,3,1,Gd,6,Min2,0,BuiltIn,1958.0,Unf,1.0,288.0,TA,TA,Y,168,0,0,7,2006,WD ,130000,1.5,294
30,RM,60.0,7200,Pave,Reg,Lvl,OldTown,Norm,Norm,1Fam,1Story,5,8,1940,1950,Gable,CompShg,VinylSd,VinylSd,Stone,279.0,TA,TA,CBlock,TA,TA,No,808.0,GasA,Ex,Y,SBrkr,1072,2,1,TA,5,Typ,2,Detchd,1940.0,Unf,2.0,379.0,TA,TA,Y,0,0,0,5,2007,WD ,130000,1.0,0
60,RL,82.0,16052,Pave,IR1,Lvl,StoneBr,Norm,Norm,1Fam,2Story,10,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,Stone,734.0,Ex,TA,PConc,Ex,TA,No,1850.0,GasA,Ex,Y,SBrkr,2698,4,1,Ex,11,Typ,1,Attchd,2006.0,RFn,3.0,736.0,TA,TA,Y,250,0,0,7,2006,New,535000,3.5,0
20,RL,65.0,7150,Pave,Reg,Lvl,Sawyer,Feedr,Norm,1Fam,1Story,5,6,1962,1962,Gable,CompShg,VinylSd,VinylSd,BrkFace,60.0,TA,TA,CBlock,TA,TA,No,912.0,GasA,Gd,Y,SBrkr,912,3,1,TA,6,Typ,0,Attchd,1962.0,Unf,1.0,252.0,TA,TA,Y,0,0,0,10,2009,WD ,123000,1.5,0
90,RL,65.0,6012,Pave,Reg,Lvl,Edwards,Norm,Norm,Duplex,1Story,4,5,1955,1955,Gable,CompShg,AsbShng,Plywood,None,0.0,TA,Fa,PConc,NA,NA,NA,0.0,GasA,TA,N,SBrkr,1152,2,2,TA,6,Typ,0,NA,0,NA,0.0,0.0,NA,NA,N,0,0,0,6,2008,WD ,82000,2.0,0
75,RM,53.0,5350,Pave,Reg,Lvl,OldTown,Artery,Norm,1Fam,2Story,7,8,1920,1965,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,TA,TA,BrkTil,TA,TA,No,624.0,GasA,Ex,Y,SBrkr,1450,3,1,TA,7,Typ,0,Detchd,1935.0,Unf,1.0,288.0,TA,TA,Y,0,0,0,3,2008,WD ,132000,1.0,192
30,RL,60.0,5400,Pave,Reg,Lvl,OldTown,Norm,Norm,1Fam,1Story,5,6,1921,1968,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,1073.0,GasA,Ex,Y,SBrkr,1073,2,1,TA,4,Typ,0,Detchd,1968.0,Unf,1.0,326.0,TA,TA,Y,0,0,0,12,2006,WD ,108480,1.0,112
20,RL,68.7,9535,Pave,IR1,Lvl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1967,1967,Gable,CompShg,HdBoard,HdBoard,BrkFace,450.0,TA,TA,CBlock,TA,TA,No,1176.0,GasA,TA,Y,SBrkr,1458,3,1,TA,7,Typ,1,Attchd,1967.0,Unf,2.0,512.0,TA,TA,Y,284,0,0,7,2006,WD ,165000,2.5,0
20,RL,65.0,7441,Pave,IR1,Lvl,SawyerW,Norm,Norm,1Fam,1Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,170.0,Gd,TA,PConc,Gd,TA,No,1461.0,GasA,Ex,Y,SBrkr,1486,3,1,Gd,7,Typ,0,Attchd,2006.0,RFn,2.0,566.0,TA,TA,Y,0,0,0,6,2007,WD ,181000,2.0,32
80,RL,88.0,15400,Pave,Reg,Lvl,Sawyer,Norm,Norm,1Fam,SLvl,5,5,1961,1961,Hip,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,Gd,No,552.0,GasA,TA,Y,SBrkr,1774,4,1,TA,8,Typ,1,Attchd,1961.0,Unf,1.0,384.0,TA,TA,Y,290,0,0,7,2009,WD ,165000,2.0,40
50,RL,68.0,10544,Pave,IR1,Lvl,Mitchel,Norm,Norm,1Fam,1.5Fin,5,5,1969,1969,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,Av,864.0,GasA,TA,Y,SBrkr,1479,5,1,TA,8,Typ,0,Attchd,1969.0,Fin,1.0,275.0,TA,TA,Y,287,0,0,4,2010,WD ,161000,2.0,280
20,RL,85.0,10936,Pave,Reg,Lvl,Somerst,Feedr,Norm,1Fam,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,60.0,Gd,TA,PConc,Gd,TA,No,1504.0,GasA,Ex,Y,SBrkr,1504,3,1,Gd,7,Typ,0,Attchd,2006.0,Fin,2.0,510.0,TA,TA,Y,144,0,0,9,2006,New,199000,2.0,0
60,RL,80.0,11316,Pave,Reg,Lvl,Timber,Norm,Norm,1Fam,2Story,7,5,2002,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,44.0,Gd,TA,PConc,Gd,TA,No,817.0,GasA,Ex,Y,SBrkr,1894,4,1,Gd,8,Typ,1,BuiltIn,2002.0,Fin,2.0,510.0,TA,TA,Y,0,0,0,2,2010,WD ,214900,3.5,40
20,FV,72.0,8640,Pave,Reg,Lvl,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,1278.0,GasA,Ex,Y,SBrkr,1278,2,1,Gd,5,Typ,0,Attchd,2006.0,RFn,2.0,584.0,TA,TA,Y,0,0,0,10,2006,New,198600,2.0,60
60,RL,93.0,12090,Pave,Reg,Lvl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1998,1998,Hip,CompShg,VinylSd,VinylSd,BrkFace,650.0,Gd,TA,PConc,Gd,TA,No,1141.0,GasA,Gd,Y,SBrkr,2263,4,1,Gd,10,Typ,1,BuiltIn,1998.0,Fin,2.0,420.0,TA,TA,Y,144,0,0,7,2006,WD ,258000,2.5,123
90,RL,64.4,7939,Pave,Reg,Lvl,SawyerW,Feedr,Norm,Duplex,2Story,7,5,2000,2000,Hip,CompShg,VinylSd,VinylSd,BrkFace,23.0,TA,TA,PConc,Ex,TA,No,1168.0,GasA,Ex,Y,SBrkr,2787,6,2,TA,8,Typ,2,BuiltIn,2000.0,Fin,4.0,820.0,TA,TA,Y,312,0,0,10,2009,WD ,269500,7.0,0
60,RL,63.9,7750,Pave,Reg,Lvl,Gilbert,RRAn,Norm,1Fam,2Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,NA,0,Gd,TA,PConc,Gd,TA,No,707.0,GasA,Ex,Y,SBrkr,1414,3,1,Gd,6,Typ,1,Attchd,2002.0,Fin,2.0,403.0,TA,TA,Y,100,0,0,4,2008,WD ,176000,2.5,35
80,RL,85.0,9350,Pave,Reg,Lvl,NAmes,Norm,Norm,1Fam,SLvl,6,7,1964,1991,Hip,CompShg,HdBoard,HdBoard,BrkFace,108.0,TA,TA,CBlock,Gd,TA,Gd,1302.0,GasA,Ex,Y,SBrkr,1302,3,1,Gd,7,Min1,0,Attchd,1964.0,RFn,1.0,309.0,TA,TA,Y,333,0,0,10,2007,CWD,158000,2.5,0
80,RL,63.9,7750,Pave,Reg,Lvl,Gilbert,Norm,Norm,1Fam,SLvl,8,5,2002,2002,Hip,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,408.0,GasA,Ex,Y,SBrkr,1419,3,1,Gd,7,Typ,1,BuiltIn,2002.0,Fin,2.0,527.0,TA,TA,Y,120,0,0,3,2009,WD ,184100,3.5,0
20,RL,128.0,13001,Pave,IR1,Lvl,NWAmes,PosN,Norm,1Fam,1Story,6,5,1971,1971,Hip,CompShg,HdBoard,HdBoard,BrkFace,176.0,TA,TA,CBlock,TA,TA,Mn,1625.0,GasA,TA,Y,SBrkr,1220,2,1,TA,6,Typ,1,Attchd,1971.0,Unf,2.0,944.0,TA,TA,Y,0,0,0,9,2007,WD ,170000,2.5,249
80,RL,79.8,13607,Pave,IR1,Lvl,Crawfor,Norm,Norm,1Fam,SLvl,6,6,1986,1986,Gable,CompShg,VinylSd,VinylSd,BrkFace,242.0,TA,Gd,CBlock,TA,TA,No,572.0,GasA,Gd,Y,SBrkr,1982,3,1,TA,6,Typ,1,BuiltIn,1986.0,Fin,2.0,501.0,TA,TA,Y,400,0,1500,4,2009,WD ,208000,3.5,112
120,RM,54.8,4435,Pave,Reg,Lvl,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,170.0,Gd,TA,PConc,Gd,TA,Av,848.0,GasA,Ex,Y,SBrkr,848,1,1,Gd,4,Typ,0,Attchd,2003.0,Fin,2.0,420.0,TA,TA,Y,140,0,0,5,2009,WD ,140000,2.0,0
120,RM,44.0,3843,Pave,IR1,HLS,Crawfor,Norm,Norm,TwnhsE,1Story,8,5,2007,2008,Hip,CompShg,CemntBd,CmentBd,Stone,174.0,Ex,TA,PConc,Ex,TA,Gd,1596.0,GasA,Ex,Y,SBrkr,1648,2,1,Ex,5,Typ,1,Attchd,2007.0,Fin,2.0,482.0,TA,TA,Y,162,0,0,6,2009,New,230000,3.5,206
120,RL,65.0,5950,Pave,IR1,HLS,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1989,1989,Gable,CompShg,HdBoard,HdBoard,None,0.0,Gd,TA,PConc,Gd,TA,Gd,1337.0,GasA,Gd,Y,SBrkr,1337,2,1,Gd,5,Typ,1,Attchd,1989.0,RFn,2.0,462.0,TA,TA,Y,0,0,0,4,2008,WD ,188500,3.0,227
50,RL,80.0,12400,Pave,Reg,HLS,Crawfor,Norm,Norm,1Fam,1.5Fin,5,6,1940,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,Gd,TA,Mn,901.0,GasA,TA,Y,SBrkr,1717,2,1,TA,7,Typ,1,Attchd,1940.0,Unf,1.0,410.0,TA,TA,Y,0,0,0,2,2006,WD ,194000,1.5,113
20,RL,75.0,10425,Pave,Reg,Lvl,NAmes,Norm,Norm,1Fam,1Story,5,5,1956,1958,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,1104.0,GasA,Gd,Y,SBrkr,1104,3,1,TA,5,Typ,0,Attchd,1956.0,RFn,1.0,384.0,TA,TA,Y,0,0,0,4,2008,WD ,133000,2.0,0
20,RL,87.1,16269,Pave,IR1,Lvl,CollgCr,Norm,Norm,1Fam,1Story,5,5,1978,1978,Gable,CompShg,MetalSd,MetalSd,BrkFace,76.0,TA,TA,BrkTil,Gd,TA,Av,907.0,GasA,TA,Y,SBrkr,907,3,1,TA,5,Typ,0,Attchd,1978.0,Unf,1.0,343.0,TA,TA,Y,72,0,0,7,2009,WD ,140000,1.0,0
60,RL,68.0,8998,Pave,IR1,Lvl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,120.0,Gd,TA,PConc,Gd,TA,Mn,782.0,GasA,Ex,Y,SBrkr,1652,3,1,Gd,6,Typ,0,Attchd,2000.0,RFn,2.0,532.0,TA,TA,Y,0,0,0,6,2008,WD ,207500,2.5,70
60,RL,80.0,10400,Pave,Reg,Lvl,NWAmes,PosA,Norm,1Fam,2Story,6,7,1967,1997,Gable,CompShg,MetalSd,MetalSd,BrkFace,256.0,TA,TA,PConc,TA,TA,No,932.0,GasA,Gd,Y,SBrkr,2640,5,1,Gd,8,Typ,1,Attchd,1967.0,RFn,2.0,515.0,TA,TA,Y,0,0,0,5,2009,WD ,256900,2.5,288
50,RL,60.0,10134,Pave,Reg,Lvl,OldTown,Norm,Norm,1Fam,1.5Fin,5,6,1940,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,735.0,GasA,Gd,Y,FuseA,1034,2,1,TA,5,Typ,0,Detchd,1940.0,Unf,1.0,240.0,TA,TA,Y,0,0,0,7,2007,WD ,109000,1.0,39
90,RL,64.0,7007,Pave,Reg,Bnk,SawyerW,Norm,Norm,Duplex,1Story,5,5,1979,1979,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,Slab,NA,NA,NA,0.0,GasA,TA,Y,SBrkr,1513,4,2,TA,8,Typ,0,Attchd,1979.0,Unf,2.0,400.0,TA,TA,Y,0,0,0,6,2009,WD ,113722,2.0,0
20,RL,78.0,11645,Pave,Reg,Lvl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,Stone,76.0,Gd,TA,PConc,Ex,TA,Gd,1498.0,GasA,Ex,Y,SBrkr,1498,3,1,Gd,7,Typ,1,Attchd,2005.0,Fin,3.0,844.0,TA,TA,Y,144,0,0,3,2009,WD ,237000,2.0,98
20,RL,60.0,8250,Pave,Reg,Lvl,NAmes,Norm,Norm,1Fam,1Story,5,7,1963,1963,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,1053.0,GasA,Gd,Y,SBrkr,1053,3,1,Gd,6,Typ,0,2Types,1994.0,RFn,2.0,692.0,TA,TA,Y,240,0,0,7,2007,WD ,142100,2.0,109
20,RL,72.8,11027,Pave,IR1,Lvl,NAmes,Norm,Norm,1Fam,1Story,6,5,1954,1954,Hip,CompShg,Wd Sdng,Wd Sdng,Stone,28.0,TA,TA,CBlock,TA,TA,No,1178.0,GasA,Gd,Y,SBrkr,1293,2,1,TA,5,Typ,0,Attchd,1954.0,RFn,2.0,452.0,TA,TA,Y,280,0,0,5,2006,WD ,149900,3.0,0
20,RL,95.0,12350,Pave,Reg,Lvl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2008,2008,Hip,CompShg,VinylSd,VinylSd,Stone,450.0,Ex,TA,PConc,Ex,TA,Av,2020.0,GasA,Ex,Y,SBrkr,2020,3,1,Ex,7,Typ,1,Attchd,2008.0,RFn,3.0,896.0,TA,TA,Y,192,0,0,5,2009,WD ,404000,3.0,98
60,RL,92.6,18275,Pave,IR1,HLS,NAmes,Norm,Norm,1Fam,2Story,7,8,1962,1998,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,TA,Gd,1438.0,GasA,TA,Y,SBrkr,2448,3,1,TA,9,Typ,2,Attchd,1962.0,RFn,2.0,441.0,TA,TA,Y,520,0,0,9,2006,WD ,277500,4.0,102
